,Additional_outlet_count,Cost_for_two,Delivery_Time,Home_Delivery,Delivery_cost,Rating,votes,Cuisine_count,Feature_count,Rest_type_count
5977,4,500,45,0,76,3.7,87,2,1,1
5978,4,250,45,1,99,3.5,31,2,1,1
5979,18,200,120,1,99,3.0,4,2,1,2
5980,4,650,45,0,76,3.2,186,5,1,2
5981,4,700,45,0,76,2.6,49,4,1,1
5982,4,600,45,0,76,3.5,115,2,1,1
5983,4,450,45,0,76,3.5,29,3,1,1
5984,4,2200,45,0,76,3.5,80,5,1,2
5985,4,250,45,0,76,4.0,85,2,1,1
5986,4,200,45,0,76,3.5,37,1,1,1
5987,4,500,45,0,76,3.5,31,3,1,1
5988,1,200,120,1,99,3.1,9,2,1,1
5989,4,500,45,1,99,3.3,49,3,1,1
5990,4,200,45,1,0,3.6,52,2,1,1
5991,2,400,45,0,76,3.7,42,2,1,2
5992,4,150,45,0,76,3.4,33,2,1,1
5993,4,350,45,1,99,2.9,14,3,1,1
5994,4,350,45,0,76,4.0,235,2,1,1
5995,4,350,45,0,76,3.6,105,3,1,1
5996,4,950,45,0,76,3.8,130,5,1,1
5997,4,700,50,1,99,2.5,108,4,1,1
5998,4,500,45,0,76,3.2,106,3,1,1
5999,4,500,37,1,99,3.1,14,2,1,1
6000,4,400,45,1,99,3.3,32,1,1,1
6001,1,250,45,1,99,2.8,44,2,1,1
6002,4,500,45,1,0,3.8,62,2,1,2
6003,4,500,45,1,0,4.0,118,8,1,1
6004,4,650,45,0,76,3.4,76,6,1,1
6005,4,400,45,0,76,3.3,9,1,1,1
6006,4,400,45,0,76,3.4,65,1,1,1
6007,4,200,45,0,76,3.5,23,1,1,1
6008,4,600,45,0,76,3.5,44,3,1,1
6009,4,400,50,1,99,3.6,90,2,1,1
6010,4,400,45,1,0,3.3,11,3,1,1
6011,4,650,45,0,76,4.0,185,2,1,1
6012,4,300,45,0,76,3.4,29,1,1,1
6013,4,500,50,1,99,2.6,105,2,1,1
6014,4,350,30,1,0,2.9,7,1,1,1
6015,4,300,45,0,76,2.7,13,1,1,1
6016,4,600,45,1,99,3.9,166,6,1,1
6017,4,250,50,1,99,4.0,58,2,1,1
6018,4,300,45,1,99,3.4,130,2,1,1
6019,4,500,45,1,99,3.7,163,3,1,1
6020,4,300,45,0,76,3.2,33,2,1,1
6021,4,400,45,0,76,3.6,33,1,1,1
6022,4,500,45,0,76,3.4,67,3,1,1
6023,4,500,45,1,99,3.5,198,2,1,1
6024,4,500,45,0,76,3.4,32,1,1,1
6025,4,300,45,1,0,3.4,43,2,1,1
6026,4,250,45,1,99,3.5,80,2,1,1
6027,4,100,45,0,76,3.2,6,1,1,1
6028,4,300,45,0,76,3.4,62,1,1,1
6029,4,450,45,1,99,2.8,46,2,1,1
6030,4,600,45,0,76,2.8,73,2,1,1
6031,4,350,45,0,76,3.5,165,2,1,1
6032,4,200,30,1,99,3.0,34,1,1,1
6033,4,550,45,0,76,3.1,5,2,1,1
6034,4,400,45,0,76,2.7,141,1,1,1
6035,1,500,45,0,76,3.5,66,3,1,1
6036,4,500,45,0,76,3.3,15,2,1,1
6037,4,500,45,0,76,4.0,49,2,1,1
6038,4,400,45,1,0,0.0,238,3,1,1
6039,4,300,45,1,0,3.1,4,3,1,2
6040,5,400,45,1,0,0.0,238,2,1,1
6041,4,500,30,1,0,3.0,10,1,1,1
6042,4,200,45,0,76,3.4,20,1,1,1
6043,4,300,45,0,76,3.4,28,4,1,1
6044,4,800,40,1,0,0.0,238,2,1,1
6045,4,600,45,1,99,3.5,35,3,1,1
6046,4,400,45,0,76,3.3,9,8,1,1
6047,4,200,45,1,0,3.5,24,4,1,1
6048,4,500,45,0,76,0.0,238,1,1,1
6049,4,500,45,1,99,3.6,46,1,1,1
6050,4,500,45,0,76,0.0,238,1,1,1
6051,4,300,45,0,76,3.5,27,1,1,1
6052,4,400,45,1,99,3.4,16,1,1,1
6053,4,300,45,0,76,3.4,17,1,1,1
6054,5,400,45,1,0,0.0,238,3,1,1
6055,4,400,60,1,99,0.0,238,2,1,1
6056,4,450,45,0,76,3.6,90,2,1,1
6057,4,350,45,0,76,3.1,10,1,1,1
6058,4,350,45,1,0,3.5,16,1,1,1
6059,4,300,30,1,0,3.1,43,2,1,1
6060,4,450,45,1,99,3.1,35,2,1,1
6061,4,700,45,0,76,3.3,10,1,1,1
6062,1,200,45,0,76,3.1,4,1,1,1
6063,4,550,45,0,76,3.1,14,2,1,1
6064,4,600,45,1,0,0.0,238,2,1,1
6065,4,200,45,0,76,4.5,120,1,1,1
6066,4,300,45,0,76,3.3,8,1,1,1
6067,4,500,45,0,76,3.5,21,2,1,1
6068,1,250,65,1,99,3.5,53,2,1,2
6069,4,350,45,0,76,0.0,238,1,1,1
6070,4,500,45,0,76,3.5,25,1,1,1
6071,4,500,45,0,76,0.0,238,3,1,1
6072,4,100,45,0,76,3.2,9,1,1,1
6073,4,300,45,1,0,3.5,14,3,1,1
6074,4,550,45,1,99,3.4,60,2,1,1
6075,4,300,45,0,76,2.8,43,1,1,1
6076,4,600,45,1,0,3.9,671,4,1,1
6077,4,600,45,0,76,3.3,19,2,1,1
6078,4,600,45,0,76,4.0,128,5,1,1
6079,4,600,41,1,99,3.2,49,3,1,1
6080,4,400,45,0,76,3.5,43,1,1,1
6081,4,400,45,0,76,3.6,86,2,1,1
6082,1,650,45,1,99,3.6,203,5,1,1
6083,4,200,45,0,76,3.6,26,2,1,1
6084,4,500,45,0,76,3.3,25,4,1,1
6085,4,350,45,0,76,3.0,5,1,1,1
6086,4,500,45,0,76,0.0,238,1,1,1
6087,4,400,45,0,76,3.5,23,1,1,1
6088,4,150,45,0,76,0.0,238,1,1,1
6089,4,400,45,0,76,2.8,12,2,1,1
6090,4,450,45,0,76,3.6,119,2,1,1
6091,4,450,45,0,76,3.0,7,3,1,1
6092,4,400,45,0,76,3.4,55,4,1,1
6093,4,600,45,0,76,3.5,75,4,1,1
6094,4,200,45,0,76,3.2,4,1,1,1
6095,4,200,45,0,76,3.1,4,2,1,1
6096,4,200,45,0,76,0.0,238,1,1,1
6097,4,450,45,0,76,3.3,6,2,1,2
6098,4,150,45,0,76,3.2,8,1,1,1
6099,4,550,45,0,76,3.5,26,4,1,1
6100,4,200,45,0,76,3.8,174,2,1,1
6101,1,200,45,0,76,3.4,54,1,1,1
6102,4,450,45,0,76,3.3,14,2,1,1
6103,4,800,45,0,76,3.6,33,2,1,1
6104,4,500,45,0,76,3.6,21,2,1,1
6105,4,350,45,0,76,0.0,238,1,1,1
6106,4,500,45,0,76,0.0,238,3,1,1
6107,4,350,45,0,76,3.1,6,1,1,1
6108,4,700,45,0,76,3.6,48,4,1,1
6109,4,500,45,0,76,3.3,11,2,1,1
6110,4,250,45,0,76,3.3,12,7,1,1
6111,4,400,45,0,76,2.6,43,1,1,1
6112,4,600,45,0,76,3.4,34,2,1,1
6113,4,350,45,0,76,3.5,26,2,1,1
6114,4,550,45,0,76,2.9,11,4,1,1
6115,4,500,45,0,76,2.8,28,3,1,1
6116,4,400,45,0,76,0.0,238,1,1,1
6117,4,400,45,0,76,0.0,238,1,1,1
6118,2,500,45,0,76,0.0,238,1,1,2
6119,4,500,45,0,76,0.0,238,1,1,1
6120,4,500,45,0,76,0.0,238,2,1,1
6121,4,300,45,0,76,3.2,42,1,1,1
6122,4,450,45,0,76,3.1,9,1,1,1
6123,4,400,45,0,76,3.5,45,1,1,1
6124,4,3000,45,0,76,3.6,55,4,1,1
6125,4,400,45,0,76,3.6,74,2,1,1
6126,4,500,45,0,76,3.8,51,4,1,1
6127,1,400,45,0,76,3.0,7,1,1,1
6128,4,150,45,0,76,3.4,45,2,1,1
6129,4,150,45,0,76,3.2,9,1,1,1
6130,4,150,45,0,76,0.0,238,2,1,1
6131,4,350,45,0,76,3.1,4,2,1,1
6132,4,800,45,0,76,2.8,178,2,1,1
6133,4,500,45,0,76,2.7,14,4,1,1
6134,4,500,45,0,76,3.4,23,3,1,1
6135,4,100,45,0,76,3.3,13,1,1,1
6136,4,350,45,0,76,3.0,7,1,1,1
6137,4,400,45,0,76,3.5,46,4,1,1
6138,4,500,45,0,76,3.5,122,3,1,1
6139,4,550,45,0,76,3.0,11,2,1,1
6140,4,600,45,0,76,3.0,9,2,1,1
6141,4,150,45,0,76,3.4,14,1,1,1
6142,4,600,45,0,76,3.3,57,2,1,1
6143,4,400,45,0,76,0.0,238,1,1,1
6144,4,300,45,0,76,3.2,4,2,1,1
6145,4,350,45,0,76,3.3,16,2,1,1
6146,4,250,45,0,76,3.1,34,2,1,1
6147,4,400,45,0,76,3.3,43,2,1,1
6148,4,700,45,0,76,3.1,8,2,1,1
6149,4,400,45,0,76,3.5,19,2,1,1
6150,4,250,45,0,76,3.5,15,1,1,1
6151,4,300,45,0,76,3.3,8,4,1,1
6152,4,450,45,0,76,3.0,8,1,1,1
6153,4,50,45,0,76,3.3,8,1,1,1
6154,4,100,45,0,76,0.0,238,1,1,1
6155,4,300,45,0,76,3.5,19,2,1,1
6156,4,250,45,0,76,3.4,7,2,1,1
6157,1,250,45,0,76,3.2,6,4,1,1
6158,4,450,45,0,76,3.0,5,2,1,1
6159,4,400,45,0,76,0.0,238,1,1,1
6160,4,500,45,0,76,3.1,4,2,1,1
6161,4,300,45,0,76,2.6,28,1,1,1
6162,4,500,45,0,76,3.7,20,8,1,1
6163,4,550,45,0,76,3.5,35,3,1,1
6164,4,600,45,0,76,3.2,23,3,1,1
6165,4,200,45,0,76,3.3,7,1,1,1
6166,4,500,45,0,76,3.1,4,1,1,1
6167,4,700,45,0,76,3.2,9,4,1,1
6168,4,550,45,0,76,3.0,9,3,1,1
6169,4,800,45,0,76,3.5,68,2,1,1
6170,4,450,45,0,76,2.9,8,1,1,1
6171,32,200,45,0,76,3.4,21,3,1,2
6172,4,550,45,0,76,3.8,67,3,1,1
6173,4,400,45,0,76,3.2,31,2,1,1
6174,4,300,45,0,76,3.2,27,3,1,1
6175,4,300,45,0,76,3.5,66,2,1,1
6176,4,650,45,0,76,3.2,32,3,1,1
6177,4,250,45,0,76,3.7,45,1,1,1
6178,4,450,45,0,76,3.3,21,5,1,1
6179,4,250,45,0,76,3.2,4,2,1,1
6180,4,450,45,0,76,3.4,46,4,1,1
6181,4,700,45,0,76,0.0,238,5,1,1
6182,4,350,45,0,76,2.9,41,3,1,1
6183,4,700,45,0,76,3.6,56,2,1,1
6184,4,350,45,0,76,3.2,7,1,1,1
6185,4,700,45,0,76,0.0,238,3,1,1
6186,4,3000,45,0,76,3.9,141,1,1,1
6187,4,250,45,0,76,3.2,7,1,1,1
6188,4,300,45,0,76,0.0,238,1,1,1
6189,4,350,45,0,76,3.7,50,2,1,1
6190,4,450,45,0,76,3.7,23,2,1,1
6191,4,400,45,0,76,3.2,17,3,1,1
6192,4,550,45,0,76,3.2,126,5,1,1
6193,4,300,45,0,76,3.0,13,3,1,1
6194,1,200,45,0,76,0.0,238,2,1,1
6195,4,300,45,0,76,3.1,7,4,1,1
6196,4,250,45,0,76,2.9,21,2,1,1
6197,4,300,45,0,76,3.2,4,2,1,1
6198,4,300,45,0,76,3.1,5,2,1,1
6199,4,500,45,0,76,0.0,238,3,1,1
6200,4,600,45,0,76,3.6,125,3,1,1
6201,4,550,45,1,99,3.5,51,4,1,1
6202,4,100,30,1,99,3.0,61,2,1,1
6203,4,450,45,1,99,3.4,321,2,1,1
6204,4,700,45,0,76,2.9,6,3,1,1
6205,4,100,45,0,76,3.2,7,1,1,1
6206,4,600,50,1,99,3.7,841,3,1,1
6207,4,1200,45,0,76,3.4,88,8,1,2
6208,4,300,45,0,76,2.7,15,1,1,1
6209,4,700,45,0,76,2.9,7,3,1,1
6210,4,300,45,0,76,3.3,4,2,1,1
6211,4,1100,40,1,99,3.7,77,2,1,1
6212,4,550,45,1,99,2.8,59,5,1,1
6213,4,550,45,0,76,3.3,26,1,1,1
6214,4,500,45,0,76,2.8,83,1,1,1
6215,4,350,45,1,0,2.4,61,4,1,1
6216,4,500,45,0,76,3.5,59,2,1,1
6217,4,450,45,0,76,3.8,41,2,1,1
6218,4,750,45,1,99,3.6,179,2,1,1
6219,4,350,45,0,76,3.3,36,3,1,1
6220,4,700,45,0,76,0.0,238,3,1,1
6221,4,900,45,1,0,3.2,8,1,1,1
6222,4,400,50,1,0,3.5,156,1,1,1
6223,4,400,45,1,0,4.0,115,2,1,1
6224,4,200,45,0,76,3.4,14,1,1,1
6225,1,500,60,1,99,3.9,381,3,1,1
6226,4,500,45,0,76,3.4,18,2,1,1
6227,4,250,60,1,99,3.7,105,2,1,1
6228,4,300,45,0,76,3.3,70,2,1,1
6229,4,600,45,1,0,3.4,17,4,1,1
6230,4,800,30,1,99,3.5,829,2,1,1
6231,4,500,45,1,99,3.5,104,3,1,1
6232,4,500,45,1,99,3.0,9,1,1,1
6233,4,800,45,0,76,3.5,107,1,1,1
6234,4,500,45,1,0,3.4,52,1,1,1
6235,4,500,45,0,76,2.7,29,1,1,1
6236,4,200,45,1,99,3.5,79,2,1,1
6237,4,500,45,1,99,3.1,5,1,1,1
6238,4,400,35,1,99,3.7,97,1,1,1
6239,4,500,40,1,99,3.3,34,2,1,1
6240,4,350,45,0,76,3.4,24,2,1,1
6241,4,500,45,1,99,3.6,162,3,1,1
6242,4,500,45,1,0,2.8,17,3,1,1
6243,4,150,45,1,0,3.5,47,1,1,1
6244,4,500,45,0,76,3.1,12,1,1,1
6245,4,700,45,0,76,3.6,89,2,1,1
6246,4,150,45,0,76,3.2,4,1,1,1
6247,4,400,30,1,0,0.0,238,1,1,1
6248,4,400,45,1,99,3.8,64,3,1,1
6249,4,480,45,1,200,4.0,254,2,1,1
6250,4,400,45,1,99,3.0,8,1,1,1
6251,4,500,45,0,76,0.0,238,2,1,1
6252,4,400,45,1,0,0.0,238,2,1,1
6253,1,150,45,0,76,3.2,4,1,1,1
6254,4,300,45,1,99,3.2,14,1,1,1
6255,4,350,50,1,0,3.2,111,1,1,1
6256,4,850,50,1,99,3.5,124,4,1,1
6257,4,200,45,1,99,3.7,42,2,1,2
6258,4,400,45,0,76,3.5,17,1,1,1
6259,4,1200,40,1,99,3.4,46,6,1,1
6260,4,500,45,0,76,3.6,115,2,1,1
6261,4,250,45,1,99,3.4,34,1,1,1
6262,4,200,45,1,99,3.1,8,1,1,1
6263,4,900,30,1,0,3.6,41,1,1,1
6264,4,300,45,1,0,3.5,132,6,1,1
6265,4,600,45,0,76,0.0,238,2,1,1
6266,2,500,30,1,99,0.0,238,6,1,1
6267,4,350,45,0,76,0.0,238,4,1,1
6268,4,150,45,0,76,3.8,109,1,1,1
6269,4,400,45,0,76,3.2,11,2,1,1
6270,4,500,45,0,76,2.8,62,2,1,1
6271,4,600,55,1,99,3.3,97,4,1,1
6272,4,850,45,1,99,4.0,383,4,2,1
6273,4,600,45,1,149,3.4,151,5,1,1
6274,4,250,45,0,76,3.5,55,1,1,1
6275,4,400,45,1,0,3.7,294,4,1,1
6276,4,400,45,1,0,3.5,28,4,1,1
6277,4,300,45,0,76,3.5,22,1,1,1
6278,4,300,45,0,76,3.5,42,2,1,1
6279,4,600,45,0,76,3.3,5,2,1,1
6280,4,200,45,0,76,3.2,5,1,1,1
6281,4,300,45,0,76,3.2,72,2,1,1
6282,4,750,45,0,76,0.0,238,2,1,1
6283,4,500,45,0,76,2.7,71,4,1,1
6284,4,500,45,0,76,3.6,108,4,1,1
6285,4,350,45,0,76,3.3,20,4,1,1
6286,4,250,45,0,76,2.8,17,2,1,1
6287,4,350,45,0,76,3.0,11,2,1,1
6288,4,500,45,0,76,3.5,28,5,1,1
6289,3,350,45,0,76,3.6,31,2,1,2
6290,4,450,45,0,76,3.2,6,1,1,1
6291,4,400,45,0,76,0.0,238,1,1,1
6292,4,100,45,0,76,3.6,20,1,1,1
6293,4,200,45,0,76,3.1,4,1,1,1
6294,4,300,45,0,76,0.0,238,1,1,1
6295,4,400,45,0,76,2.8,10,2,1,1
6296,4,400,45,0,76,3.3,23,1,1,1
6297,4,250,45,0,76,0.0,238,2,1,1
6298,4,350,45,0,76,3.0,6,2,1,1
6299,4,400,45,0,76,0.0,238,2,1,1
6300,4,250,45,0,76,0.0,238,1,1,1
6301,4,350,45,0,76,0.0,238,1,1,1
6302,4,500,45,0,76,3.4,15,2,1,1
6303,4,400,45,0,76,3.1,5,1,1,1
6304,4,300,45,0,76,0.0,238,1,1,1
6305,4,200,45,0,76,4.0,116,2,1,1
6306,4,200,45,0,76,3.2,6,1,1,1
6307,1,300,45,0,76,3.2,10,1,1,1
6308,4,200,45,0,76,3.6,25,2,1,1
6309,4,400,45,0,76,3.4,77,2,1,1
6310,4,200,45,0,76,3.4,9,1,1,1
6311,4,150,45,0,76,3.6,25,1,1,1
6312,4,500,45,0,76,3.3,10,2,1,2
6313,4,200,45,0,76,3.1,5,2,1,1
6314,4,500,45,0,76,3.3,13,4,1,1
6315,4,500,45,0,76,3.4,19,1,1,1
6316,4,300,45,0,76,3.5,14,1,1,1
6317,4,300,45,0,76,3.2,14,1,1,1
6318,4,350,45,0,76,3.0,5,1,1,1
6319,4,500,45,0,76,3.4,43,2,1,1
6320,4,500,45,0,76,3.4,13,3,1,1
6321,4,450,45,0,76,3.8,134,3,1,1
6322,4,400,45,0,76,3.0,38,2,1,1
6323,4,400,45,0,76,3.5,21,1,1,1
6324,4,350,45,0,76,3.5,50,3,1,1
6325,4,400,45,0,76,3.4,62,3,1,1
6326,4,300,45,0,76,0.0,238,2,1,1
6327,4,400,45,0,76,0.0,238,1,1,1
6328,4,700,45,0,76,0.0,238,2,1,1
6329,4,350,45,0,76,0.0,238,2,1,1
6330,4,600,45,0,76,0.0,238,2,1,1
6331,4,500,45,0,76,0.0,238,2,1,1
6332,4,200,45,0,76,0.0,238,1,1,1
6333,4,700,45,0,76,0.0,238,2,1,1
6334,4,500,45,0,76,0.0,238,1,1,1
6335,4,200,45,0,76,0.0,238,2,1,1
6336,4,400,45,0,76,0.0,238,2,1,1
6337,4,200,45,0,76,0.0,238,1,1,1
6338,4,300,45,0,76,0.0,238,1,1,1
6339,4,400,45,0,76,0.0,238,1,1,1
6340,1,500,45,0,76,0.0,238,1,1,1
6341,1,500,45,0,76,0.0,238,1,1,2
6342,4,800,45,0,76,0.0,238,2,1,1
6343,4,350,45,0,76,0.0,238,2,1,1
6344,4,700,45,0,76,0.0,238,4,1,1
6345,4,800,45,0,76,0.0,238,3,1,1
6346,4,400,45,0,76,0.0,238,1,1,1
6347,4,500,45,0,76,0.0,238,2,1,1
6348,4,400,45,0,76,0.0,238,1,1,1
6349,4,300,45,0,76,0.0,238,1,1,1
6350,4,400,45,0,76,0.0,238,2,1,1
6351,4,250,45,0,76,3.6,37,1,1,1
6352,4,350,45,0,76,3.5,18,2,1,1
6353,4,300,45,0,76,2.9,11,3,1,1
6354,4,450,45,0,76,2.8,21,4,1,1
6355,4,500,45,0,76,3.4,17,2,1,1
6356,4,400,45,0,76,3.9,117,2,1,1
6357,4,250,45,0,76,3.9,249,1,1,1
6358,4,250,45,0,76,3.3,11,3,1,1
6359,3,250,45,0,76,2.6,32,1,1,1
6360,4,150,45,0,76,3.4,27,2,1,1
6361,4,400,45,0,76,2.9,18,1,1,1
6362,4,450,45,0,76,2.7,28,2,1,1
6363,4,350,45,0,76,3.7,102,3,1,2
6364,4,450,45,0,76,3.5,80,2,1,1
6365,4,650,45,0,76,3.3,44,4,1,1
6366,4,300,45,0,76,2.7,18,2,1,1
6367,4,700,45,0,76,3.2,70,4,1,1
6368,4,250,45,0,76,3.3,8,2,1,1
6369,4,550,45,0,76,2.6,40,3,1,1
6370,4,350,45,0,76,3.3,16,2,1,1
6371,4,250,45,0,76,0.0,238,1,1,1
6372,4,400,45,0,76,3.4,19,2,1,1
6373,9,200,45,0,76,3.2,10,3,1,1
6374,4,200,45,0,76,3.6,56,3,1,1
6375,4,600,45,0,76,3.2,35,3,1,1
6376,4,500,45,0,76,3.0,5,1,1,1
6377,1,600,45,0,76,3.5,109,2,1,1
6378,4,300,45,0,76,3.6,19,3,1,1
6379,4,600,45,0,76,0.0,238,2,1,1
6380,1,550,45,0,76,3.5,26,2,1,2
6381,4,500,45,0,76,3.1,4,2,1,1
6382,4,400,45,0,76,0.0,238,2,1,1
6383,4,450,45,0,76,3.1,6,1,1,1
6384,4,500,45,0,76,3.2,5,2,1,1
6385,4,400,45,0,76,3.2,7,2,1,1
6386,4,200,45,0,76,0.0,238,1,1,1
6387,4,100,45,0,76,0.0,238,1,1,1
6388,4,300,45,0,76,3.2,14,2,1,1
6389,4,500,45,0,76,0.0,238,2,1,1
6390,4,400,45,0,76,3.4,23,2,1,1
6391,4,500,45,0,76,0.0,238,3,1,1
6392,4,150,45,0,76,3.2,5,2,1,1
6393,4,350,45,0,76,3.6,25,1,1,1
6394,4,250,45,0,76,3.3,11,3,1,2
6395,4,300,45,0,76,0.0,238,2,1,1
6396,4,300,45,0,76,0.0,238,1,1,1
6397,4,400,45,0,76,0.0,238,1,1,1
6398,4,250,45,0,76,0.0,238,1,1,1
6399,4,600,45,0,76,3.1,4,3,1,1
6400,4,150,45,0,76,0.0,238,2,1,1
6401,4,500,45,0,76,3.3,7,3,1,1
6402,4,800,45,0,76,0.0,238,4,1,1
6403,4,150,45,0,76,3.0,5,1,1,1
6404,4,250,45,0,76,3.2,72,2,1,1
6405,4,400,45,0,76,3.4,15,1,1,1
6406,4,600,45,0,76,3.2,17,2,1,1
6407,4,250,45,0,76,3.5,55,2,1,1
6408,4,700,45,0,76,3.8,257,4,1,1
6409,4,750,45,0,76,3.5,82,2,1,1
6410,4,150,45,0,76,0.0,238,1,1,1
6411,4,450,45,0,76,3.0,32,4,1,1
6412,4,300,45,0,76,0.0,238,1,1,1
6413,4,400,45,0,76,3.7,50,2,1,2
6414,4,450,45,0,76,3.6,61,4,1,1
6415,4,300,45,0,76,3.3,7,2,1,1
6416,4,1000,45,0,76,3.6,63,3,1,1
6417,4,400,45,0,76,3.2,8,8,1,1
6418,4,350,45,0,76,0.0,238,1,1,1
6419,4,5500,45,0,76,3.6,50,1,1,1
6420,4,350,45,0,76,3.9,59,2,1,1
6421,4,1200,45,0,76,3.2,241,3,1,1
6422,4,400,45,0,76,3.2,6,2,1,2
6423,4,400,45,0,76,0.0,238,2,1,1
6424,4,350,45,0,76,3.3,12,4,1,1
6425,4,500,45,0,76,3.4,15,3,1,1
6426,1,150,45,0,76,0.0,238,2,1,1
6427,4,350,45,0,76,3.0,17,5,1,1
6428,4,400,45,0,76,0.0,238,2,1,1
6429,4,500,45,0,76,3.5,43,4,1,1
6430,4,800,45,0,76,3.3,20,1,1,1
6431,4,450,45,0,76,3.4,12,2,1,1
6432,4,300,45,0,76,3.2,12,1,1,1
6433,4,1200,45,0,76,2.8,41,4,1,1
6434,4,200,45,0,76,3.7,38,1,1,1
6435,4,1200,45,0,76,0.0,238,4,1,1
6436,4,500,45,0,76,3.7,232,5,1,1
6437,4,700,45,0,76,3.6,23,1,1,1
6438,4,1200,45,0,76,3.1,4,2,1,1
6439,4,400,45,0,76,3.5,33,3,1,1
6440,4,550,45,0,76,3.7,178,2,1,1
6441,4,200,45,0,76,3.6,45,1,1,1
6442,4,550,45,0,76,2.9,9,1,1,1
6443,4,500,45,0,76,3.3,5,2,1,1
6444,4,400,45,0,76,3.1,11,2,1,1
6445,4,350,45,0,76,3.5,24,2,1,1
6446,4,550,45,0,76,3.1,15,4,1,1
6447,4,100,45,0,76,3.9,33,1,1,1
6448,4,600,45,0,76,3.5,105,2,1,1
6449,4,400,45,0,76,0.0,238,1,1,1
6450,4,450,45,0,76,3.4,42,4,1,1
6451,4,500,45,0,76,3.8,48,2,1,1
6452,4,150,45,0,76,3.6,15,2,1,1
6453,4,500,45,0,76,3.3,34,2,1,1
6454,4,500,45,0,76,3.4,153,3,1,1
6455,4,300,45,0,76,3.8,105,3,1,1
6456,4,750,45,0,76,3.4,65,4,1,1
6457,4,800,50,1,99,3.5,91,4,1,1
6458,4,650,46,1,99,3.8,248,3,1,1
6459,4,650,45,1,99,3.5,62,3,1,1
6460,4,600,45,0,76,3.3,207,4,1,1
6461,4,600,45,0,76,3.5,28,3,1,1
6462,4,600,45,0,76,3.3,44,1,1,1
6463,4,650,45,0,76,3.5,20,1,1,1
6464,4,600,45,0,76,3.1,7,1,1,1
6465,4,1100,45,0,76,3.8,63,2,1,1
6466,4,300,45,0,76,3.3,23,3,1,1
6467,4,550,45,0,76,2.4,72,5,1,1
6468,4,500,45,0,76,2.9,8,3,1,1
6469,4,650,45,0,76,3.3,70,3,1,1
6470,4,300,45,0,76,2.4,57,3,1,1
6471,4,300,45,0,76,3.5,19,3,1,1
6472,4,400,45,0,76,3.6,42,1,1,1
6473,4,800,45,0,76,3.4,32,3,1,2
6474,4,300,45,1,99,3.5,34,4,1,2
6475,4,600,45,1,0,3.4,55,5,1,1
6476,4,400,45,0,76,2.9,18,1,1,1
6477,4,500,60,1,99,3.9,124,2,1,1
6478,4,400,45,1,99,3.3,113,3,1,1
6479,4,500,45,0,76,3.6,114,3,1,1
6480,4,500,45,1,0,3.7,102,3,1,1
6481,1,300,45,0,76,3.6,48,1,1,1
6482,4,650,50,1,99,3.3,35,2,1,1
6483,4,800,30,1,99,3.7,231,2,1,1
6484,4,400,45,1,0,3.3,30,5,1,1
6485,4,900,30,1,99,3.4,52,2,1,1
6486,4,450,30,1,0,3.4,49,5,1,1
6487,4,500,45,0,76,2.8,53,4,1,1
6488,4,300,45,0,76,4.0,178,1,1,1
6489,4,700,45,1,0,3.5,93,3,1,1
6490,4,700,45,1,0,3.4,32,4,1,1
6491,4,450,45,0,76,3.4,38,5,1,1
6492,4,250,45,0,76,3.4,20,2,1,1
6493,4,600,45,0,76,3.0,78,3,1,1
6494,4,150,45,1,99,3.4,98,1,1,1
6495,4,400,45,0,76,3.6,33,4,1,1
6496,4,500,45,0,76,3.6,36,3,1,1
6497,4,600,45,0,76,3.4,42,3,1,1
6498,4,300,45,0,76,3.8,90,1,1,1
6499,4,300,45,0,76,3.6,27,1,1,1
6500,4,350,45,1,99,3.7,61,1,1,1
6501,4,750,45,0,76,3.8,187,4,1,1
6502,4,400,45,0,76,3.3,7,2,1,1
6503,4,700,40,1,99,3.4,12,1,1,1
6504,4,500,45,0,76,3.3,52,3,1,1
6505,4,650,45,0,76,4.1,417,3,1,1
6506,4,800,45,1,99,2.9,53,4,1,1
6507,4,500,75,1,99,3.4,8,1,1,1
6508,4,450,45,1,99,3.3,12,1,1,1
6509,4,500,45,0,76,2.9,12,3,1,1
6510,4,500,45,1,0,3.0,65,4,1,1
6511,1,700,50,1,99,3.4,502,6,1,1
6512,4,550,45,1,0,3.0,12,3,1,1
6513,4,500,45,0,76,2.8,85,3,1,1
6514,4,600,50,1,99,3.5,331,3,1,1
6515,4,400,45,1,99,3.9,80,3,1,1
6516,4,350,45,0,76,0.0,238,1,1,1
6517,1,400,45,1,99,2.9,13,2,1,2
6518,4,300,45,0,76,3.1,8,1,1,1
6519,4,600,45,1,0,3.7,44,1,1,1
6520,4,500,35,1,99,3.5,25,1,1,1
6521,4,400,50,1,99,3.4,43,2,1,1
6522,3,150,45,1,0,3.6,63,1,1,1
6523,4,800,45,0,76,3.6,82,3,1,1
6524,2,600,45,0,76,3.8,227,4,1,1
6525,4,250,30,1,99,4.1,149,2,1,1
6526,4,300,30,1,99,3.7,102,7,1,1
6527,4,350,30,1,99,3.2,44,1,1,1
6528,4,650,45,0,76,3.8,171,4,1,1
6529,1,500,45,0,76,3.4,12,2,1,1
6530,4,450,45,0,76,0.0,238,1,1,1
6531,4,600,45,0,76,3.3,27,2,1,1
6532,1,250,45,1,0,3.1,6,1,1,1
